surface_form_lemma_link_id	surface_form_id	lemma_id	lemma_subtlex_pos_id
1739	1582	1328	1390
1741	1584	791	846
1742	1585	126	153
1743	1586	89	110
1746	1589	2233	2310
1747	1590	1712	1779
1748	1591	424	467
1749	1592	214	247
1751	1594	39	55
1752	1595	1471	1537
1753	1596	147	175
1754	1596	615	667
1755	1597	534	581
1756	1598	574	626
1757	1599	73	93
1758	1600	907	963
1759	1601	85	106
1761	1603	278	314
1762	1604	297	335
1763	1605	155	183
1764	1606	56	75
1765	1607	242	277
1766	1608	1354	1417
1767	1609	195	228
1769	1611	164	193
1770	1612	138	166
1771	1613	224	257
1772	1614	229	262
1773	1615	387	430
1774	1616	617	669
1775	1617	383	425
1776	1618	511	556
1778	1620	1261	1322
1779	1621	167	197
1781	1623	348	389
1782	1624	129	156
1783	1625	586	638
1785	1627	129	156
1786	1628	1783	1851
1787	1629	288	326
1788	1630	290	328
1790	1632	50	68
1791	1633	56	75
1792	1634	710	763
1793	1634	266	302
1794	1635	96	118
1796	1636	23	34
1798	1638	477	522
1799	1639	31	46
1800	1640	167	197
1801	1641	23	34
1802	1642	188	220
1804	1644	748	802
1805	1645	1181	1241
1806	1646	407	450
1807	1647	220	253
1808	1648	623	675
1809	1649	927	983
1812	1652	174	204
1813	1653	32	47
1814	1654	1161	1221
1815	1654	1161	1220
1817	1655	440	484
1818	1656	519	564
1819	1657	1571	1638
1820	1658	518	563
1821	1659	367	409
1822	1660	714	767
1823	1661	1326	1388
1824	1662	443	487
1825	1662	1267	1328
1826	1663	1025	1082
1828	1665	760	815
1829	1666	863	918
1830	1667	2	2
1831	1668	89	110
1833	1670	912	968
1834	1671	690	743
1835	1672	109	132
1836	1673	32	47
1837	1674	302	341
1838	1675	366	408
1839	1676	1573	1640
1840	1676	4104	4195
1841	1677	50	68
1843	1679	422	465
1844	1680	2100	2175
1845	1681	378	420
1846	1682	1005	1062
1847	1683	1258	1319
1848	1684	614	666
1849	1685	1484	1550
1851	1687	645	697
1852	1688	441	485
1853	1689	620	672
1854	1690	1859	1929
1855	1691	1280	1342
1856	1691	804	859
1858	1693	414	457
1859	1694	233	267
1862	1697	1330	1392
1865	1699	334	375
1866	1700	204	237
1867	1700	1048	1105
1868	1701	198	231
1869	1702	1561	1628
1871	1704	523	569
1872	1705	1235	1295
1873	1706	96	118
1874	1707	100	122
1875	1708	173	203
1877	1710	362	404
1878	1711	370	412
1879	1712	217	250
1880	1713	628	680
1881	1714	256	291
1883	1716	182	214
1884	1717	336	377
1885	1718	2961	3043
1886	1719	1777	1845
1887	1720	525	571
1888	1721	541	589
1891	1723	233	267
1892	1724	422	465
1894	1726	160	189
1895	1727	932	988
1896	1728	445	489
1897	1729	475	520
1898	1730	127	154
1899	1731	177	207
1900	1732	260	295
1902	1734	377	419
1903	1735	2205	2282
1904	1736	167	197
1905	1737	2115	2190
1906	1738	623	675
1908	1740	1218	1278
1909	1741	4853	4946
1910	1742	168	198
1912	1744	101	123
1916	1747	109	132
1918	1749	1001	1058
1919	1750	13	19
1920	1751	53	71
1921	1752	42	58
1922	1753	2781	2863
1923	1754	248	283
1924	1755	1297	1359
1925	1756	250	285
1926	1757	311	351
1928	1759	152	180
1929	1760	2	2
1930	1761	789	844
1931	1762	506	551
1932	1763	338	379
1933	1764	760	815
1934	1765	87	108
1936	1767	262	298
1937	1768	50	68
1938	1769	610	662
1939	1770	316	356
1940	1771	1057	1114
1941	1772	155	183
1942	1773	588	640
1944	1775	481	526
1946	1777	42	58
1947	1778	511	556
1948	1779	1703	1770
1950	1781	1948	2019
1951	1782	140	168
1952	1783	788	843
1953	1784	1147	1205
1954	1785	220	253
1955	1786	354	395
1957	1788	566	616
1958	1789	1308	1370
1959	1790	745	799
1960	1791	1359	1422
1961	1792	487	532
1963	1794	235	269
1964	1795	109	132
1965	1796	178	208
1966	1797	347	388
1967	1798	271	307
1968	1799	391	434
1969	1800	428	472
1970	1801	556	605
1972	1803	266	302
1973	1804	858	913
1974	1805	13	19
1975	1806	994	1051
1976	1807	997	1054
1977	1807	4060	4151
1978	1808	229	262
1980	1810	304	343
1981	1811	330	371
1982	1812	23	34
1983	1813	1160	1219
1985	1815	94	115
1986	1816	349	390
1987	1817	228	261
1988	1818	1740	1807
1989	1819	3310	3395
1990	1820	125	152
1991	1821	1115	1173
1992	1821	3938	4029
1993	1822	238	272
1994	1823	974	1031
1995	1824	3769	3859
1996	1825	23	34
1997	1826	183	215
1998	1827	62	81
1999	1828	408	451
2000	1829	77	98
2001	1830	422	465
2004	1833	517	562
2005	1834	1262	1323
2006	1835	391	434
2007	1836	422	465
2009	1838	652	704
2010	1839	171	201
2012	1841	1150	1208
2013	1842	542	590
2014	1843	208	241
2015	1844	2184	2260
2016	1845	434	478
2018	1847	582	634
2019	1848	992	1049
2020	1849	313	353
2021	1850	577	629
2024	1853	532	579
2026	1855	23	34
2028	1857	220	253
2029	1858	792	847
2030	1859	56	75
2033	1862	1689	1756
2037	1866	582	634
2039	1868	858	913
2040	1869	614	666
2041	1870	938	994
2043	1872	714	767
2044	1873	723	777
2045	1874	173	203
2046	1875	320	361
2047	1876	134	161
2048	1877	98	120
2049	1878	78	99
2050	1879	134	161
2051	1880	1462	1528
2052	1881	1029	1086
2053	1882	459	503
2054	1883	997	1054
2055	1884	1693	1760
2056	1885	749	803
2058	1887	592	644
2060	1888	46	62
2061	1889	543	591
2062	1890	223	256
2063	1891	1211	1271
2064	1892	1676	1743
2065	1893	355	396
2066	1894	2100	2175
2067	1895	1688	1755
2068	1896	1976	2047
2070	1898	839	894
2071	1899	789	844
2072	1900	295	333
2073	1901	299	337
2074	1902	450	494
2075	1903	274	310
2076	1904	1213	1273
2078	1906	270	306
2080	1908	2861	2943
2081	1909	1827	1897
2082	1910	761	816
2083	1911	1113	1171
2084	1912	411	454
2085	1913	68	87
2086	1914	1076	1133
2088	1916	170	200
2089	1917	171	201
2090	1918	594	646
2093	1921	674	726
2094	1922	1222	1282
2095	1923	98	120
2097	1925	588	640
2098	1926	991	1048
2100	1928	56	75
2102	1930	2	2
2104	1932	912	968
2106	1933	1197	1257
2107	1934	1046	1103
2108	1935	254	289
2110	1937	957	1014
2111	1938	1792	1861
2112	1939	1372	1435
2113	1940	1432	1498
2114	1941	863	918
2117	1944	483	528
2119	1946	623	675
2121	1948	902	958
2122	1949	1161	1221
2123	1950	224	257
2124	1951	4582	4674
2125	1952	520	565
2126	1953	346	387
2127	1953	2125	2200
2128	1954	807	862
2129	1955	1705	1772
2130	1956	180	211
2131	1957	391	434
2132	1958	75	96
2133	1959	386	428
2134	1960	18	27
2135	1961	853	908
2136	1962	2575	2656
2137	1963	1578	1645
2138	1964	64	83
2139	1965	1561	1628
2140	1966	740	794
2141	1967	321	362
2142	1968	833	888
2143	1969	286	324
2144	1970	1105	1163
2145	1971	266	302
2146	1972	644	696
2147	1973	715	768
2150	1976	291	329
2151	1977	1335	1397
2155	1980	1399	1462
2157	1982	2	2
2158	1983	1319	1381
2159	1984	594	646
2161	1986	2889	2971
2162	1987	297	335
2163	1988	309	349
2164	1988	6782	6881
2165	1989	370	412
2166	1990	206	239
2168	1992	638	690
2169	1993	1085	1143
2170	1994	877	932
2171	1995	807	862
2172	1996	582	634
2173	1997	400	443
2174	1998	759	814
2175	1999	1095	1153
2176	2000	286	324
2177	2001	302	341
2179	2003	648	700
2180	2004	13	19
2181	2005	438	482
2182	2006	295	333
2183	2007	994	1051
2184	2007	4686	4778
2185	2008	648	700
2187	2010	953	1010
2188	2011	2056	2130
2189	2012	979	1036
2191	2014	161	190
2193	2016	1058	1115
2194	2017	220	253
2195	2018	89	110
2196	2019	188	220
2197	2020	372	414
2198	2021	799	854
2200	2023	144	172
2202	2025	2	2
2203	2026	502	547
2204	2027	155	183
2206	2029	951	1008
2207	2030	499	544
2209	2032	690	743
2210	2033	13	19
2211	2034	487	532
2214	2037	1743	1810
2215	2037	1047	1104
2216	2038	219	252
2218	2040	992	1049
2219	2041	203	236
2220	2042	266	302
2221	2043	1613	1680
2222	2044	1145	1203
2223	2044	1788	1857
2224	2044	367	409
2226	2046	768	823
2227	2047	218	251
2228	2048	465	509
2230	2050	1335	1397
2231	2051	1588	1655
2232	2052	712	765
2233	2053	130	157
2234	2054	1088	1146
2235	2055	1178	1238
2236	2056	614	666
2238	2058	28	41
2239	2059	411	454
2240	2060	435	479
2241	2061	684	737
2243	2063	1823	1892
2244	2063	1823	1893
2245	2064	1823	1893
2246	2064	345	386
2247	2065	1020	1077
2248	2066	783	838
2249	2067	938	994
2250	2068	229	262
2251	2069	528	575
2252	2070	3808	3898
2253	2070	1181	1241
2254	2071	236	270
2255	2072	126	153
2256	2073	181	213
2258	2075	798	853
2259	2076	367	409
2261	2078	1011	1068
2263	2080	906	962
2264	2081	316	356
2265	2082	178	208
2266	2083	604	656
2269	2086	1021	1078
2270	2087	155	183
2271	2088	627	679
2272	2089	452	496
2273	2090	867	922
2274	2091	1626	1693
2275	2092	235	269
2276	2093	2504	2585
2279	2096	363	405
2283	2099	271	307
2284	2100	452	496
2285	2101	262	298
2287	2103	260	295
2288	2104	90	111
2289	2104	920	976
2290	2105	164	193
2291	2106	791	846
2292	2107	1041	1098
2293	2108	633	685
2294	2109	87	108
2295	2110	1932	2003
2298	2112	75	96
2299	2113	1059	1116
2300	2114	992	1049
2306	2119	208	241
2307	2120	1395	1458
2308	2121	472	516
2309	2122	1033	1090
2310	2123	943	1000
2311	2124	1261	1322
2313	2126	301	339
2314	2127	1171	1231
2315	2128	315	355
2316	2129	1792	1861
2318	2131	852	907
2319	2132	2362	2439
2320	2133	160	189
2321	2134	3151	3235
2324	2136	2153	2229
2325	2137	2494	2575
2326	2138	140	168
2327	2139	488	533
2328	2140	1771	1839
2329	2141	214	247
2330	2142	348	389
2332	2144	674	726
2333	2145	130	157
2336	2148	138	166
2337	2149	1499	1565
2338	2150	1188	1248
2339	2151	3614	3702
2340	2152	184	216
2341	2153	1478	1544
2342	2154	189	221
2343	2155	374	416
2344	2155	226	259
2346	2157	991	1048
2348	2159	1783	1851
2349	2160	330	371
2350	2161	245	280
2351	2162	878	933
2353	2164	1613	1680
2354	2165	483	528
2356	2167	302	340
2357	2167	302	341
2358	2168	887	942
2359	2169	2341	2418
2360	2170	271	307
2361	2171	397	440
2362	2172	1369	1432
2363	2173	225	258
2364	2174	1350	1413
2365	2175	173	203
2366	2176	564	614
2367	2177	234	268
2371	2180	612	664
2372	2181	653	705
2373	2182	1592	1659
2374	2183	136	164
2375	2184	9	15
2376	2185	367	409
2378	2187	4073	4164
2380	2189	740	794
2381	2190	681	734
2384	2193	547	595
2385	2194	1213	1273
2386	2195	437	481
2387	2196	1057	1114
2389	2198	31	46
2390	2199	28	41
2392	2201	556	605
2393	2202	108	131
2394	2203	127	154
2395	2204	1235	1295
2397	2206	372	414
2398	2207	182	214
2399	2208	453	497
2400	2208	552	600
2401	2209	175	205
2402	2210	1302	1364
2404	2212	483	528
2405	2212	7627	7730
2406	2213	1733	1800
2407	2214	127	154
2408	2215	1880	1951
2409	2216	696	749
2410	2217	532	579
2411	2218	9	15
2412	2219	299	337
2413	2220	2357	2434
2414	2221	732	786
2415	2222	39	55
2416	2223	1111	1169
2417	2224	911	967
2419	2226	109	132
2423	2229	506	551
2425	2231	1599	1666
2426	2232	1609	1676
2427	2233	434	478
2429	2235	899	954
2432	2238	1719	1786
2433	2239	1462	1528
2434	2240	1085	1143
2436	2242	723	777
2437	2243	3685	3775
2440	2246	254	289
2441	2247	232	266
2442	2248	266	302
2443	2248	710	763
2444	2249	127	154
2445	2250	64	83
2446	2251	297	335
2448	2253	408	451
2449	2254	306	345
2450	2255	88	109
2451	2256	1230	1290
2452	2257	601	653
2453	2258	690	743
2455	2260	260	295
2456	2261	794	849
2457	2262	215	248
2458	2263	1421	1485
2459	2264	318	358
2460	2265	330	371
2461	2266	248	283
2462	2267	71	91
2463	2268	1875	1946
2464	2269	1267	1328
2465	2270	344	385
2466	2271	39	55
2467	2272	529	576
2468	2273	814	869
2470	2275	922	978
2471	2276	167	197
2472	2277	184	216
2473	2278	1001	1058
2475	2280	130	157
2478	2283	1921	1992
2481	2286	321	362
2483	2288	196	229
2484	2289	229	262
2488	2293	251	286
2489	2294	2551	2632
2490	2295	2193	2270
2491	2296	446	490
2492	2297	174	204
2493	2298	2094	2169
2494	2299	761	816
2499	2304	267	303
2500	2305	173	203
2502	2307	227	260
2503	2308	245	280
2504	2308	7489	7591
2505	2309	1143	1201
2507	2311	982	1039
2508	2312	1907	1978
2509	2313	128	155
2510	2314	130	157
2512	2316	4054	4145
2513	2316	2874	2956
2514	2317	1784	1852
2515	2318	625	677
2516	2319	806	861
2518	2321	578	630
2519	2322	2635	2717
2521	2324	887	942
2522	2325	681	734
2523	2326	361	403
2524	2327	89	110
2525	2328	129	156
2526	2329	155	183
2528	2331	283	321
2529	2332	451	495
2530	2333	797	852
2531	2334	879	934
2532	2335	283	321
2533	2336	75	96
2535	2338	1099	1157
2537	2340	1635	1702
2538	2341	390	433
2542	2345	875	930
2543	2346	251	286
2545	2348	481	526
2548	2351	630	682
2549	2352	52	70
2554	2356	879	934
2555	2357	160	189
2556	2358	1005	1062
2557	2359	342	383
2558	2360	3736	3826
2559	2361	2045	2119
2560	2362	2069	2143
2561	2363	1402	1465
2563	2365	245	280
2566	2368	749	803
2567	2369	783	838
2569	2371	2091	2166
2570	2372	989	1046
2571	2373	331	372
2575	2377	397	440
2576	2378	1682	1749
2577	2379	56	75
2578	2380	494	539
2579	2381	921	977
2580	2382	88	109
2581	2383	160	189
2582	2384	1797	1866
2584	2386	360	402
2585	2387	638	690
2586	2388	308	348
2587	2389	1469	1535
2589	2391	891	946
2590	2392	624	676
2591	2393	991	1048
2592	2394	1630	1697
2593	2395	648	700
2595	2397	96	118
2596	2398	997	1054
2599	2401	712	765
2603	2405	34	49
2604	2406	189	221
2605	2407	514	559
2606	2408	1319	1381
2608	2409	256	291
2609	2410	2	2
2612	2412	276	312
2613	2413	560	610
2614	2414	87	108
2616	2416	371	413
2618	2417	1216	1276
2620	2419	210	243
2621	2420	182	214
2622	2421	126	153
2623	2422	130	157
2624	2422	917	973
2625	2423	2513	2594
2626	2424	37	53
2631	2429	2655	2737
2632	2430	724	778
2633	2431	1689	1756
2634	2432	760	815
2635	2433	507	552
2636	2434	56	75
2637	2435	1609	1676
2638	2436	768	823
2639	2437	438	482
2640	2438	879	934
2643	2441	68	87
2644	2442	3149	3233
2645	2443	173	203
2648	2446	898	953
2649	2447	368	410
2650	2448	506	551
2651	2449	857	912
2653	2451	860	915
2654	2452	1880	1951
2655	2453	62	81
2656	2454	728	782
2658	2456	42	58
2659	2457	190	222
2661	2458	945	1002
2662	2459	1020	1077
2664	2461	444	488
2665	2462	1009	1066
2666	2463	375	417
2667	2464	1071	1128
2668	2465	2205	2282
2669	2466	924	980
2670	2467	551	599
2671	2468	2447	2528
2673	2470	1252	1313
2674	2471	334	375
2675	2472	234	268
2677	2474	473	517
2678	2475	691	744
2680	2476	452	496
2681	2477	903	959
2682	2478	1176	1236
2684	2480	1000	1057
2685	2481	765	820
2687	2483	267	303
2688	2484	1638	1705
2689	2485	2649	2731
2690	2485	234	268
2691	2486	812	867
2692	2487	445	489
2693	2488	540	588
2695	2490	1224	1284
2698	2493	312	352
2700	2495	312	352
2702	2497	79	100
2703	2498	2831	2913
2704	2499	1005	1062
2708	2502	326	367
2709	2503	1262	1323
2710	2504	1218	1278
2711	2505	234	268
2712	2506	181	213
2713	2507	1152	1211
2714	2508	334	375
2715	2509	2501	2582
2716	2510	3638	3726
2717	2510	3638	3727
2718	2511	1177	1237
2719	2512	327	368
2720	2513	869	924
2722	2515	337	378
2723	2516	1173	1233
2724	2517	182	214
2725	2518	23	34
2726	2519	226	259
2727	2520	759	814
2728	2521	336	377
2730	2523	1085	1143
2731	2524	1046	1103
2732	2525	1486	1552
2733	2526	1627	1694
2734	2527	1227	1287
2736	2529	306	345
2740	2533	386	428
2742	2535	587	639
2743	2536	175	205
2747	2539	175	205
2749	2541	388	431
2751	2543	627	679
2752	2544	182	214
2754	2546	885	940
2755	2547	257	292
2756	2548	79	100
2758	2550	71	91
2759	2551	642	694
2760	2552	1092	1150
2761	2553	740	794
2763	2555	542	590
2764	2556	542	590
2765	2557	321	362
2767	2559	1560	1627
2768	2560	1744	1811
2770	2562	3014	3096
2771	2563	4212	4303
2772	2563	2477	2558
2774	2565	542	590
2776	2567	1605	1672
2777	2568	1495	1561
2778	2569	510	555
2780	2571	517	562
2781	2572	1324	1386
2782	2573	174	204
2783	2574	611	663
2784	2575	360	402
2785	2576	921	977
2786	2577	229	262
2787	2578	339	380
2788	2579	513	558
2789	2580	1329	1391
2790	2581	904	960
2792	2583	1092	1150
2795	2585	290	328
2796	2586	346	387
2797	2587	796	851
2799	2589	225	258
2801	2591	811	866
2802	2592	591	643
2804	2594	2025	2099
2805	2595	2608	2689
2807	2596	772	827
2809	2598	472	516
2810	2599	564	614
2811	2600	1635	1702
2812	2601	79	100
2815	2604	858	913
2816	2605	1045	1102
2817	2606	1168	1228
2818	2607	1638	1705
2821	2610	2047	2121
2824	2613	794	849
2825	2614	2683	2765
2826	2615	43	59
2827	2616	344	385
2828	2617	848	903
2829	2618	610	662
2830	2619	1791	1860
2831	2619	1187	1247
2832	2620	5475	5570
2834	2622	256	291
2835	2623	1968	2039
2836	2624	3071	3154
2838	2626	176	206
2839	2627	3616	3704
2840	2628	39	55
2843	2631	1324	1386
2844	2632	1181	1241
2845	2633	801	856
2846	2634	444	488
2847	2635	406	449
2848	2636	210	243
2849	2637	674	726
2850	2638	833	888
2851	2639	347	388
2853	2641	103	125
2854	2642	827	882
2855	2643	46	62
2858	2646	439	483
2859	2647	621	673
2860	2648	75	96
2861	2649	514	559
2863	2651	404	447
2864	2652	383	425
2866	2654	908	964
2867	2655	1500	1566
2868	2656	292	330
2869	2657	715	768
2870	2658	344	385
2871	2659	1418	1482
2873	2661	245	280
2874	2662	45	61
2875	2663	1000	1057
2877	2665	306	345
2878	2666	798	853
2879	2667	3509	3597
2880	2668	385	427
2881	2669	955	1012
2882	2670	189	221
2883	2671	1293	1355
2886	2674	610	662
2890	2678	125	152
2894	2682	1055	1112
2895	2682	3012	3094
2896	2683	355	396
2897	2683	262	297
2898	2684	525	571
2901	2687	43	59
2902	2688	150	178
2903	2689	118	144
2905	2691	615	667
2906	2692	1378	1441
2908	2693	245	280
2909	2693	7489	7591
2910	2694	2716	2798
2911	2695	488	533
2912	2696	248	283
2913	2697	304	343
2914	2698	101	123
2915	2699	360	402
2916	2700	749	803
2917	2701	687	740
2919	2703	54	73
2920	2703	54	72
2921	2704	28	41
2923	2706	835	890
2925	2708	222	255
2926	2709	377	419
2927	2710	306	345
2929	2712	550	598
2931	2714	776	831
2932	2715	39	55
2933	2716	214	247
2934	2717	113	138
2936	2719	1207	1267
2937	2720	896	951
2941	2724	293	331
2943	2726	459	503
2944	2727	43	59
2945	2728	613	665
2946	2729	982	1039
2947	2730	1654	1721
2948	2731	409	452
2949	2732	1836	1906
2950	2733	1802	1871
2951	2734	243	278
2953	2736	664	716
2954	2737	388	431
2955	2738	1693	1760
2957	2740	1462	1528
2958	2741	1235	1295
2960	2743	885	940
2961	2744	1529	1595
2963	2745	885	940
2964	2746	306	345
2965	2747	2115	2190
2967	2749	1723	1790
2970	2752	234	268
2971	2753	1561	1628
2972	2754	326	367
2973	2755	590	642
2974	2756	1290	1352
2975	2757	1064	1121
2976	2758	349	390
2977	2759	85	106
2978	2760	89	110
2980	2762	513	558
2981	2763	486	531
2982	2764	680	733
2983	2765	212	245
2984	2766	125	152
2985	2767	984	1041
2986	2768	486	531
2989	2771	427	471
2990	2772	1109	1167
2992	2774	701	754
2993	2775	822	877
2994	2776	545	593
2995	2776	1351	1414
2996	2777	967	1024
2997	2778	1356	1419
2998	2779	322	363
2999	2780	1346	1408
3000	2781	283	321
3002	2783	1105	1163
3003	2784	75	96
3004	2785	420	463
3005	2786	1232	1292
3007	2788	160	189
3011	2792	88	109
3012	2793	121	148
3014	2795	40	56
3015	2796	108	131
3017	2798	254	289
3020	2801	822	877
3021	2802	1109	1167
3022	2803	547	595
3023	2804	459	503
3024	2805	1733	1800
3025	2806	891	946
3026	2807	741	795
3027	2808	1150	1209
3028	2809	680	733
3029	2810	97	119
3031	2812	2193	2270
3032	2813	2161	2237
3033	2814	711	764
3034	2815	611	663
3035	2815	2696	2778
3036	2816	3221	3305
3037	2817	1659	1726
3038	2818	905	961
3039	2819	1771	1839
3040	2820	1211	1271
3041	2821	936	992
3044	2824	322	363
3045	2825	338	379
3047	2827	1574	1641
3048	2828	1053	1110
3049	2829	582	634
3050	2830	1257	1318
3051	2831	287	325
3052	2832	948	1005
3053	2833	1177	1237
3055	2835	367	409
3056	2836	170	200
3057	2837	611	663
3058	2838	1378	1441
3060	2840	31	46
3061	2841	2167	2243
3062	2842	302	341
3063	2843	717	771
3064	2844	734	788
3065	2845	169	199
3067	2847	3725	3815
3070	2850	660	712
3071	2850	2874	2956
3073	2852	521	567
3074	2853	1933	2004
3078	2857	638	690
3079	2858	3145	3229
3080	2859	184	216
3081	2860	534	581
3083	2862	87	108
3085	2864	835	890
3086	2865	113	138
3087	2866	124	151
3088	2867	214	247
3091	2869	1718	1785
3092	2870	690	743
3093	2871	1280	1342
3094	2871	804	859
3095	2872	828	883
3096	2873	822	877
3097	2874	1571	1638
3098	2875	437	481
3099	2876	214	247
3101	2878	170	200
3102	2879	1689	1756
3103	2880	658	710
3106	2883	347	388
3108	2885	1018	1075
3109	2886	1605	1672
3110	2887	2898	2980
3111	2888	850	905
3112	2889	1109	1167
3113	2890	1724	1791
3115	2892	356	397
3116	2893	954	1011
3117	2894	650	702
3118	2895	795	850
3120	2897	212	245
3121	2898	85	106
3124	2900	701	754
3125	2901	1360	1423
3126	2902	550	598
3128	2904	2739	2821
3131	2907	1609	1676
3132	2908	56	75
3133	2909	203	236
3136	2912	1130	1188
3138	2914	187	219
3140	2916	741	795
3142	2918	532	579
3143	2919	689	742
3144	2920	923	979
3145	2921	1954	2025
3146	2922	754	808
3147	2923	282	320
3148	2924	1053	1110
3151	2926	908	964
3152	2927	906	962
3155	2930	761	816
3156	2931	1350	1413
3157	2932	908	964
3158	2933	430	474
3159	2934	64	83
3160	2935	97	119
3161	2936	2537	2618
3162	2937	196	229
3164	2939	188	220
3165	2940	459	503
3167	2942	28	41
3169	2944	681	734
3170	2945	1058	1115
3171	2946	828	883
3172	2947	715	768
3173	2948	451	495
3175	2950	13	19
3176	2951	1240	1300
3179	2953	1704	1771
